,Anisakis,Anthrax,Ascaris,Avian flu,Babesiosis,Botulism,Brucellosis,Buruliulcer,Campylobacter Infection,Chagas disease,Chickenpox,Chikungunya,Chlamydia Infection,Cholera Infection,Coccidioidomycosis,Communicable disease,Congo-Crimean HF,Coronavirus Infection,Coxsackie Infection,CreutzfeldtJakobDisease,Cryptosporidiosis,Cytomegalovirus,Dengue Fever,Diphtheria,Dracunculus,Ebola Hemorrhagic Fever,Echinococcus,Emerging disease,Enteritis,Enterobiasis,Epstein Barr Virus,Equine encephalitis,Escherichia coli Infection,Fasciola,Fasciolopsiasis,Filariasis,Filovirus,Food poisoning,Food-borne,Giardiasis,Gonococcal,Haemophilus influenzae Infection,Hanta Fever,HendraVirus,Hepatitis A,Hepatitis B,Hepatitis C,Hepatitis E,Herpes,Herpes Zoster,Hookworm,Hymenolepsis,Influenza,Japanese Encephalitis,Kaposis Sarcoma,Lassa Fever,Legionellosis,Leishmaniasis,Leprosy,Leptospirosis,Listeriosis,Lujo,Lyme disease,Lymphogranuloma,MERS,Malaria,Marburg Hemorrhagic Fever,Measles,Meningitis,Mumps,NDM-1,NipahVirus,Norovirus,Nosocomial,Onchocerciasis,Pertussis,Pneumococcal Infection,Pneumonia,Poliomyelitis,Q Fever,Rabies,Respiratory Syncytial Virus Infection,Rickettsiosis,Roseolo virus,Rotavirus,Rubella,SARS,STD,Salmonellosis,Saxitoxin Poisoning,Scabies,Schistosomiasis,SchmallenbergVirus,Shigellosis,Sleeping Sickness,Smallpox,Strongyloidiasis,Swine Flu,Syphilis,TSE,Tetanus,Toxoplasma,Trachoma,Trichinella,Trichomoniasis,Trichuris,Tuberculosis,Tularemia,Typhoid Fever,Viral hepatitis,Visceral Leishmaniasis,West Nile Disease,Yaws,Yellow Fever,Zika Virus
India,1.0,12.0,2.0,240.0,3.0,13.0,17.0,2.0,11.0,5.0,10.0,143.0,5.0,50.0,10.0,189.0,2.0,6694.0,0.0,7.0,364.0,24.0,520.0,14.0,5.0,147.0,4.0,110.0,4.0,0.0,9.0,0.0,59.0,0.0,0.0,41.0,1.0,549.0,28.0,2.0,23.0,20.0,1.0,2.0,37.0,152.0,74.0,4.0,70.0,26.0,15.0,0.0,313.0,15.0,1.0,4.0,5.0,18.0,238.0,17.0,0.0,0.0,18.0,1.0,76.0,223.0,10.0,637.0,7.0,1.0,11.0,17.0,72.0,31.0,10.0,1.0,38.0,81.0,156.0,1.0,64.0,32.0,2.0,0.0,93.0,20.0,61.0,68.0,26.0,0.0,3.0,16.0,0.0,10.0,4.0,38.0,1.0,130.0,15.0,27.0,18.0,7.0,10.0,5.0,9.0,1.0,165.0,0.0,135.0,35.0,23.0,2.0,4.0,39.0,446.0
Cuba,1.0,2.0,0.0,7.0,4.0,0.0,7.0,0.0,0.0,3.0,0.0,4.0,0.0,8.0,0.0,20.0,0.0,1189.0,0.0,0.0,3.0,0.0,50.0,5.0,1.0,31.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,1.0,0.0,0.0,42.0,3.0,0.0,1.0,64.0,5.0,0.0,10.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,2.0,15.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,6.0,11.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,7.0,1.0,6.0,3.0,1.0,4.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,24.0,39.0
United Kingdom,2.0,43.0,2.0,1785.0,12.0,25.0,11.0,8.0,107.0,13.0,56.0,51.0,62.0,35.0,12.0,450.0,61.0,14287.0,2.0,9.0,395.0,77.0,80.0,168.0,20.0,959.0,13.0,397.0,29.0,0.0,69.0,42.0,255.0,5.0,0.0,32.0,12.0,529.0,83.0,20.0,176.0,20.0,24.0,0.0,74.0,250.0,392.0,10.0,226.0,123.0,5.0,0.0,2821.0,39.0,4.0,248.0,25.0,12.0,89.0,12.0,16.0,1.0,72.0,1.0,287.0,276.0,81.0,610.0,185.0,27.0,1.0,11.0,274.0,101.0,33.0,15.0,41.0,182.0,72.0,15.0,49.0,372.0,5.0,2.0,52.0,73.0,157.0,215.0,370.0,5.0,48.0,26.0,3.0,83.0,42.0,182.0,2.0,312.0,53.0,60.0,17.0,54.0,12.0,13.0,6.0,0.0,165.0,0.0,179.0,51.0,3.0,5.0,0.0,71.0,208.0
Argentina,1.0,4.0,0.0,39.0,6.0,121.0,64.0,14.0,0.0,37.0,28.0,14.0,4.0,12.0,1.0,849.0,0.0,13067.0,2.0,0.0,27.0,16.0,188.0,22.0,0.0,88.0,13.0,12.0,8.0,0.0,5.0,7.0,27.0,1.0,0.0,5.0,0.0,46.0,8.0,0.0,7.0,15.0,89.0,0.0,73.0,77.0,20.0,2.0,30.0,9.0,2.0,0.0,161.0,0.0,0.0,0.0,4.0,9.0,551.0,9.0,0.0,2.0,1.0,0.0,12.0,20.0,0.0,187.0,7.0,4.0,1.0,0.0,2.0,1.0,1.0,64.0,8.0,83.0,33.0,16.0,40.0,45.0,3.0,0.0,28.0,35.0,28.0,86.0,38.0,0.0,11.0,1.0,0.0,4.0,2.0,19.0,0.0,208.0,13.0,5.0,9.0,5.0,0.0,21.0,4.0,1.0,32.0,0.0,33.0,23.0,0.0,1.0,0.0,40.0,89.0
Bulgaria,0.0,7.0,0.0,152.0,1.0,3.0,14.0,0.0,1.0,0.0,8.0,0.0,3.0,3.0,0.0,26.0,1.0,1747.0,0.0,0.0,7.0,11.0,1.0,4.0,0.0,16.0,3.0,6.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,2.0,3.0,2.0,0.0,2.0,9.0,6.0,2.0,7.0,4.0,0.0,0.0,455.0,0.0,0.0,1.0,1.0,0.0,6.0,1.0,0.0,0.0,4.0,0.0,11.0,9.0,0.0,162.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,13.0,12.0,1.0,8.0,1.0,1.0,0.0,50.0,1.0,10.0,3.0,23.0,0.0,0.0,0.0,0.0,1.0,3.0,17.0,0.0,19.0,11.0,3.0,2.0,2.0,0.0,7.0,0.0,0.0,31.0,0.0,5.0,2.0,0.0,3.0,0.0,0.0,3.0
Viet Nam,0.0,2.0,2.0,25.0,0.0,3.0,1.0,0.0,2.0,0.0,2.0,1.0,6.0,5.0,0.0,16.0,0.0,1620.0,1.0,0.0,12.0,10.0,6.0,4.0,2.0,40.0,1.0,6.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,6.0,2.0,1.0,3.0,3.0,2.0,0.0,3.0,14.0,76.0,4.0,5.0,1.0,0.0,0.0,34.0,3.0,0.0,0.0,1.0,0.0,7.0,1.0,0.0,0.0,1.0,0.0,13.0,4.0,6.0,11.0,1.0,0.0,2.0,0.0,0.0,14.0,0.0,0.0,6.0,311.0,1.0,0.0,10.0,1.0,1.0,0.0,6.0,4.0,7.0,2.0,11.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,11.0,5.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,8.0,1.0,2.0,0.0,0.0,0.0,0.0,6.0,8.0
Botswana,0.0,4.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,9.0,0.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,57.0,0.0,11.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,2.0,0.0,1.0,0.0,0.0,0.0,34.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,1.0,9.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,11.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,6.0
Kenya,0.0,3.0,2.0,1.0,2.0,0.0,5.0,0.0,0.0,1.0,0.0,13.0,1.0,8.0,25.0,7.0,1.0,331.0,0.0,0.0,4.0,2.0,14.0,0.0,1.0,62.0,0.0,9.0,3.0,0.0,1.0,0.0,3.0,0.0,0.0,9.0,0.0,13.0,4.0,0.0,5.0,3.0,0.0,1.0,1.0,14.0,0.0,0.0,2.0,5.0,1.0,0.0,9.0,0.0,0.0,1.0,0.0,6.0,20.0,0.0,0.0,1.0,1.0,0.0,6.0,137.0,9.0,37.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,0.0,5.0,18.0,13.0,2.0,7.0,17.0,3.0,0.0,11.0,6.0,1.0,23.0,3.0,0.0,0.0,24.0,1.0,0.0,13.0,1.0,0.0,10.0,23.0,0.0,1.0,3.0,7.0,0.0,1.0,0.0,28.0,0.0,18.0,2.0,7.0,0.0,0.0,81.0,19.0
Kyrgyzstan,0.0,7.0,0.0,3.0,0.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,3.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,11.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
Iraq,0.0,19.0,4.0,37.0,1.0,1.0,8.0,0.0,1.0,0.0,0.0,0.0,3.0,10.0,8.0,6.0,2.0,419.0,0.0,0.0,0.0,0.0,3.0,207.0,0.0,17.0,4.0,82.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,0.0,171.0,5.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,23.0,0.0,1.0,0.0,0.0,1.0,3.0,7.0,0.0,0.0,0.0,0.0,6.0,9.0,2.0,27.0,0.0,3.0,0.0,0.0,0.0,12.0,1.0,0.0,5.0,5.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,17.0,3.0,0.0,3.0,2.0,0.0,3.0,1.0,2.0,1.0,1.0,7.0,0.0,0.0,4.0,1.0,0.0,1.0,2.0,14.0,0.0,11.0,15.0,0.0,0.0,4.0,2.0,0.0
China,0.0,41.0,3.0,636.0,3.0,19.0,18.0,0.0,24.0,3.0,11.0,5.0,17.0,29.0,8.0,225.0,0.0,8132.0,7.0,4.0,158.0,60.0,44.0,65.0,0.0,684.0,88.0,223.0,39.0,1.0,24.0,3.0,342.0,3.0,2.0,10.0,4.0,260.0,26.0,2.0,5.0,15.0,50.0,12.0,44.0,274.0,179.0,96.0,182.0,25.0,10.0,0.0,691.0,46.0,15.0,8.0,9.0,2.0,25.0,11.0,4.0,2.0,18.0,0.0,547.0,191.0,34.0,643.0,44.0,15.0,9.0,2.0,17.0,1774.0,4.0,17.0,68.0,6305.0,69.0,4.0,22.0,81.0,14.0,1.0,33.0,17.0,613.0,73.0,112.0,2.0,9.0,30.0,0.0,30.0,2.0,85.0,1.0,225.0,45.0,37.0,22.0,23.0,4.0,7.0,0.0,4.0,130.0,1.0,87.0,212.0,1.0,2.0,1.0,26.0,139.0
Australia,0.0,25.0,2.0,122.0,2.0,3.0,15.0,17.0,12.0,2.0,21.0,23.0,179.0,5.0,4.0,53.0,0.0,2436.0,1.0,0.0,63.0,17.0,35.0,17.0,1.0,101.0,7.0,106.0,5.0,0.0,7.0,34.0,70.0,1.0,0.0,11.0,2.0,68.0,20.0,0.0,26.0,7.0,3.0,65.0,14.0,90.0,123.0,2.0,54.0,20.0,14.0,0.0,394.0,441.0,0.0,2.0,6.0,1.0,32.0,10.0,2.0,1.0,2.0,0.0,41.0,73.0,3.0,233.0,36.0,1.0,0.0,6.0,18.0,35.0,12.0,7.0,19.0,27.0,23.0,7.0,23.0,88.0,3.0,0.0,24.0,7.0,34.0,89.0,34.0,9.0,11.0,8.0,0.0,12.0,2.0,37.0,2.0,175.0,20.0,25.0,2.0,12.0,6.0,2.0,5.0,3.0,21.0,0.0,35.0,27.0,1.0,24.0,0.0,39.0,104.0
Jersey,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,241.0,0.0,0.0,8.0,5.0,0.0,0.0,0.0,13.0,0.0,8.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,64.0,3.0,4.0,0.0,2.0,2.0,0.0,0.0,21.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,6.0,0.0,0.0,2.0,0.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0
Sudan,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,54.0,7.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,4.0,77.0,1.0,52.0,1.0,9.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,14.0,18.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,12.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,76.0,20.0,28.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,4.0,0.0,0.0,0.0,5.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,10.0,8.0,4.0,0.0,0.0,5.0,8.0
Myanmar,0.0,2.0,0.0,30.0,1.0,5.0,6.0,0.0,2.0,0.0,2.0,1.0,0.0,6.0,0.0,2.0,0.0,358.0,1.0,0.0,0.0,3.0,2.0,7.0,0.0,31.0,0.0,2.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,2.0,0.0,4.0,0.0,1.0,5.0,1.0,1.0,0.0,0.0,1.0,9.0,0.0,9.0,4.0,0.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,9.0,6.0,0.0,20.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,18.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0,2.0,5.0,0.0,2.0,0.0,0.0,23.0,0.0,18.0,0.0,8.0,6.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,7.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,3.0
Germany,0.0,19.0,11.0,1513.0,12.0,37.0,9.0,0.0,33.0,4.0,56.0,18.0,31.0,30.0,11.0,152.0,5.0,10827.0,3.0,43.0,35.0,63.0,15.0,99.0,1.0,412.0,21.0,148.0,37.0,0.0,72.0,4.0,150.0,2.0,0.0,4.0,9.0,73.0,15.0,0.0,21.0,22.0,16.0,0.0,239.0,185.0,131.0,36.0,193.0,127.0,3.0,0.0,963.0,4.0,5.0,8.0,10.0,5.0,62.0,7.0,10.0,0.0,77.0,0.0,90.0,81.0,73.0,1522.0,17.0,4.0,0.0,1.0,26.0,67.0,2.0,25.0,27.0,51.0,94.0,2.0,21.0,206.0,14.0,0.0,37.0,15.0,72.0,66.0,199.0,0.0,9.0,22.0,2.0,12.0,39.0,144.0,1.0,124.0,25.0,13.0,22.0,32.0,1.0,21.0,1.0,1.0,135.0,0.0,37.0,41.0,1.0,16.0,0.0,39.0,85.0
Zimbabwe,0.0,6.0,0.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,5.0,0.0,225.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1.0,16.0,4.0,0.0,7.0,15.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,2.0,0.0,16.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,19.0,20.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,20.0,2.0,0.0,0.0,11.0,0.0,3.0,6.0,0.0,1.0,7.0,11.0,0.0,0.0,1.0,7.0,0.0,2.0,0.0,12.0,0.0,52.0,0.0,0.0,0.0,0.0,3.0,3.0
Canada,0.0,8.0,0.0,202.0,2.0,13.0,3.0,0.0,31.0,2.0,5.0,3.0,10.0,8.0,8.0,243.0,0.0,4903.0,4.0,18.0,146.0,36.0,10.0,15.0,1.0,166.0,2.0,62.0,8.0,0.0,20.0,2.0,55.0,1.0,0.0,1.0,0.0,48.0,27.0,2.0,7.0,3.0,5.0,0.0,29.0,65.0,92.0,2.0,60.0,48.0,0.0,0.0,346.0,0.0,0.0,0.0,18.0,2.0,11.0,23.0,3.0,0.0,29.0,1.0,57.0,45.0,3.0,119.0,7.0,5.0,0.0,0.0,34.0,23.0,5.0,4.0,9.0,34.0,39.0,0.0,70.0,67.0,2.0,6.0,11.0,3.0,58.0,47.0,100.0,1.0,3.0,2.0,0.0,11.0,7.0,62.0,2.0,136.0,20.0,61.0,12.0,6.0,0.0,2.0,5.0,0.0,39.0,1.0,22.0,16.0,1.0,9.0,0.0,2.0,37.0
"Korea, Democratic People's Republic of",0.0,6.0,1.0,14.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,268.0,0.0,0.0,12.0,0.0,1.0,2.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,8.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,80.0,0.0,0.0,0.0,0.0,1.0,0.0
Sweden,0.0,4.0,1.0,82.0,0.0,2.0,3.0,0.0,10.0,0.0,0.0,1.0,19.0,9.0,0.0,24.0,2.0,1015.0,0.0,0.0,22.0,8.0,1.0,10.0,0.0,51.0,4.0,23.0,3.0,0.0,9.0,1.0,32.0,0.0,0.0,0.0,1.0,2.0,5.0,2.0,21.0,7.0,6.0,0.0,6.0,15.0,12.0,1.0,14.0,2.0,0.0,0.0,132.0,0.0,1.0,0.0,10.0,2.0,3.0,0.0,0.0,0.0,20.0,0.0,27.0,83.0,0.0,62.0,1.0,0.0,0.0,0.0,24.0,6.0,1.0,0.0,41.0,7.0,9.0,0.0,16.0,159.0,1.0,2.0,4.0,5.0,17.0,7.0,29.0,0.0,0.0,3.0,1.0,7.0,1.0,22.0,0.0,37.0,25.0,1.0,0.0,4.0,0.0,6.0,0.0,0.0,21.0,3.0,10.0,2.0,0.0,0.0,0.0,4.0,48.0
Qatar,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,19.0,0.0,478.0,1.0,0.0,7.0,0.0,0.0,31.0,0.0,6.0,0.0,86.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,24.0,6.0,0.0,16.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,3.0,8.0,12.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,10.0,2.0,6.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,10.0,3.0,0.0,0.0,4.0,1.0
Rwanda,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,0.0,121.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,93.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,3.0,3.0,0.0,0.0,0.0,4.0,6.0
Namibia,0.0,3.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,31.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,13.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,7.0,6.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,18.0,7.0,0.0,0.0,0.0,0.0,0.0
Gambia,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
Lao People's Democratic Republic,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,88.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,6.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,11.0,8.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,2.0,4.0,0.0,3.0,0.0,1.0,1.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,3.0
Kazakhstan,0.0,8.0,0.0,14.0,2.0,0.0,14.0,0.0,0.0,2.0,2.0,2.0,6.0,3.0,2.0,8.0,4.0,257.0,0.0,0.0,52.0,5.0,1.0,17.0,0.0,25.0,4.0,4.0,0.0,0.0,1.0,1.0,12.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,11.0,1.0,0.0,0.0,1.0,9.0,7.0,3.0,4.0,3.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,9.0,12.0,0.0,12.0,3.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,107.0,2.0,0.0,14.0,5.0,0.0,0.0,0.0,0.0,1.0,5.0,7.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,4.0,8.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,19.0,1.0,5.0,4.0,0.0,0.0,0.0,4.0,4.0
Mongolia,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,109.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,458.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
"Palestine, State of",0.0,1.0,14.0,477.0,0.0,2.0,6.0,0.0,66.0,0.0,0.0,0.0,0.0,1.0,0.0,54.0,0.0,1776.0,0.0,0.0,12.0,10.0,9.0,450.0,0.0,38.0,0.0,60.0,7.0,0.0,16.0,0.0,7.0,0.0,0.0,0.0,0.0,34.0,1.0,0.0,3.0,2.0,0.0,0.0,1.0,36.0,15.0,1.0,16.0,6.0,0.0,0.0,440.0,0.0,0.0,0.0,1.0,4.0,30.0,3.0,0.0,1.0,4.0,0.0,79.0,19.0,0.0,96.0,3.0,0.0,0.0,0.0,3.0,10.0,1.0,0.0,12.0,17.0,127.0,0.0,3.0,48.0,0.0,3.0,18.0,18.0,43.0,5.0,15.0,0.0,0.0,9.0,0.0,0.0,0.0,11.0,0.0,88.0,6.0,0.0,9.0,1.0,0.0,1.0,0.0,13.0,42.0,0.0,10.0,9.0,1.0,4.0,3.0,2.0,15.0
